activity_name,geography,reference_product_name,kmeans_cluster,agglomerative_cluster,dbscan_cluster
"market for bottom ash, MSWI[F]-WWT-SLF, waste aluminium",CH,"bottom ash, MSWI[F]-WWT-SLF, waste aluminium",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste asphalt",CH,"bottom ash, MSWI[F]-WWT-SLF, waste asphalt",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste bitumen",CH,"bottom ash, MSWI[F]-WWT-SLF, waste bitumen",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste emulsion paint",CH,"bottom ash, MSWI[F]-WWT-SLF, waste emulsion paint",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste graphical paper",CH,"bottom ash, MSWI[F]-WWT-SLF, waste graphical paper",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste gypsum",CH,"bottom ash, MSWI[F]-WWT-SLF, waste gypsum",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste newspaper",CH,"bottom ash, MSWI[F]-WWT-SLF, waste newspaper",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste paint",CH,"bottom ash, MSWI[F]-WWT-SLF, waste paint",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste paperboard",CH,"bottom ash, MSWI[F]-WWT-SLF, waste paperboard",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste plastic plaster",CH,"bottom ash, MSWI[F]-WWT-SLF, waste plastic plaster",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste plastic, mixture",CH,"bottom ash, MSWI[F]-WWT-SLF, waste plastic, mixture",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste polyethylene",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polyethylene",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste polyethylene terephthalate",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polyethylene terephthalate",0,1,0
"market for leachate, SLF, waste polypropylene",RoW,"leachate, SLF, waste polypropylene",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste polystyrene",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polystyrene",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste polyurethane",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polyurethane",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste polyvinylchloride",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polyvinylchloride",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, waste wood, untreated",CH,"bottom ash, MSWI[F]-WWT-SLF, waste wood, untreated",0,1,0
"market for bottom ash, MSWI[F]-WWT-SLF, wood ash mixture, pure",CH,"bottom ash, MSWI[F]-WWT-SLF, wood ash mixture, pure",0,1,0
"market for bottom ash, MSWI[F]-WWT[R], WW from anaerobic digestion of whey",CH,"bottom ash, MSWI[F]-WWT[R], WW from anaerobic digestion of whey",0,1,0
"market for bottom ash, MSWI[F]-WWT[U], WW from lorry production",CH,"bottom ash, MSWI[F]-WWT[U], WW from lorry production",0,1,0
"market for brake wear emissions, lorry",GLO,"brake wear emissions, lorry",0,1,0
"market for brake wear emissions, passenger car",GLO,"brake wear emissions, passenger car",0,1,0
market for brass,CH,brass,4,4,0
market for brass,RoW,brass,4,4,0
"market for brass removed by drilling, computer numerical controlled",GLO,"brass removed by drilling, computer numerical controlled",4,4,0
"market for brass removed by drilling, conventional",GLO,"brass removed by drilling, conventional",4,4,0
"market for brass removed by turning, average, computer numerical controlled",GLO,"brass removed by turning, average, computer numerical controlled",4,4,0
"market for brass removed by turning, average, conventional",GLO,"brass removed by turning, average, conventional",4,4,0
"market for brass removed by turning, primarily dressing, computer numerical controlled",GLO,"brass removed by turning, primarily dressing, computer numerical controlled",4,4,0
"market for brass removed by turning, primarily dressing, conventional",GLO,"brass removed by turning, primarily dressing, conventional",4,4,0
"market for brass removed by turning, primarily roughing, computer numerical controlled",GLO,"brass removed by turning, primarily roughing, computer numerical controlled",4,4,0
"market for brass removed by turning, primarily roughing, conventional",GLO,"brass removed by turning, primarily roughing, conventional",4,4,0
"market for brazing solder, cadmium free",GLO,"brazing solder, cadmium free",4,4,0
market for breadcrumbs,GLO,breadcrumbs,0,1,0
market for brick production facility,GLO,brick production facility,3,7,0
market for broccoli,CH,broccoli,0,1,0
market for broccoli,RoW,broccoli,0,1,0
"market for broccoli, organic",CH,"broccoli, organic",0,1,0
market for bromine,GLO,bromine,4,4,0
market for bromopropane,GLO,bromopropane,4,4,0
market for bromoxynil,GLO,bromoxynil,4,4,0
market for bronze,GLO,bronze,4,4,0
"market for bronze scrap, post-consumer",GLO,"bronze scrap, post-consumer",0,1,0
market for building machine,GLO,building machine,4,4,0
"market for building operation, budget hotel",GLO,"building operation, budget hotel",4,4,0
"market for building operation, hostel",GLO,"building operation, hostel",4,4,0
"market for building operation, luxury hotel",GLO,"building operation, luxury hotel",4,4,0
"market for building operation, upmarket hotel",GLO,"building operation, upmarket hotel",4,4,0
"market for building, budget hotel",GLO,"building, budget hotel",3,4,0
"market for building, hall",GLO,"building, hall",4,4,0
"market for building, hall, steel construction",GLO,"building, hall, steel construction",4,4,0
"market for building, hall, wood construction",GLO,"building, hall, wood construction",4,4,0
"market for building, hostel",GLO,"building, hostel",4,4,0
"market for building, luxury hotel",GLO,"building, luxury hotel",3,7,0
"market for building, multi-storey",GLO,"building, multi-storey",4,4,0
"market for building, upmarket hotel",GLO,"building, upmarket hotel",3,7,0
"market for bulk carrier, for dry goods",GLO,"bulk carrier, for dry goods",3,7,0
market for bulk lead-zinc concentrate,GLO,bulk lead-zinc concentrate,0,1,0
"market for bundle, energy wood, measured as dry mass",RoW,"bundle, energy wood, measured as dry mass",0,1,0
"market for bundle, energy wood, measured as dry mass",SE,"bundle, energy wood, measured as dry mass",0,1,0
market for burnt shale,GLO,burnt shale,0,1,0
market for bus,GLO,bus,4,4,0
market for butadiene,RoW,butadiene,4,4,0
market for butadiene,RER,butadiene,4,4,0
"market for butadiene, crude",GLO,"butadiene, crude",0,1,0
market for butane,GLO,butane,0,1,0
"market for butene, mixed",RoW,"butene, mixed",0,1,0
"market for butene, mixed",RER,"butene, mixed",0,1,0
"market for butter, from cow milk",GLO,"butter, from cow milk",4,4,0
"market for buttermilk, from cow milk",GLO,"buttermilk, from cow milk",0,1,0
market for butyl acrylate,RoW,butyl acrylate,4,4,0
market for butyl acrylate,RER,butyl acrylate,4,4,0
market for butyldiglycol acetate,GLO,butyldiglycol acetate,4,4,0
market for butyric acid,GLO,butyric acid,4,4,0
market for butyrolactone,RoW,butyrolactone,4,4,0
market for butyrolactone,RER,butyrolactone,4,4,0
market for cable yarder with sled winch,GLO,cable yarder with sled winch,4,4,0
market for cable yarding,GLO,cable yarding,4,4,0
"market for cable, connector for computer, without plugs",GLO,"cable, connector for computer, without plugs",0,1,0
"market for cable, data cable in infrastructure",GLO,"cable, data cable in infrastructure",0,1,0
"market for cable, network cable, category 5, without plugs",GLO,"cable, network cable, category 5, without plugs",0,1,0
"market for cable, printer cable, without plugs",GLO,"cable, printer cable, without plugs",0,1,0
"market for cable, ribbon cable, 20-pin, with plugs",GLO,"cable, ribbon cable, 20-pin, with plugs",4,4,0
"market for cable, three-conductor cable",GLO,"cable, three-conductor cable",4,4,0
"market for cable, unspecified",GLO,"cable, unspecified",4,4,0
market for cadmium,GLO,cadmium,4,4,0
"market for cadmium chloride, semiconductor-grade",GLO,"cadmium chloride, semiconductor-grade",4,4,0
market for cadmium sludge from zinc electrolysis,GLO,cadmium sludge from zinc electrolysis,0,1,0
market for cadmium sludge from zinc electrolysis stockpiling,GLO,cadmium sludge from zinc electrolysis stockpiling,0,1,0
"market for cadmium sulfide, semiconductor-grade",GLO,"cadmium sulfide, semiconductor-grade",4,4,0
"market for cadmium telluride, semiconductor-grade",GLO,"cadmium telluride, semiconductor-grade",4,4,0
"market for cadmium, semiconductor-grade",GLO,"cadmium, semiconductor-grade",4,4,0
"market for cake from recycling of waste plastic, WEEE",RER,"cake from recycling of waste plastic, WEEE",4,4,0
market for cake from sorting of waste plastic,RER,cake from sorting of waste plastic,4,4,0
market for calcareous marl,RoW,calcareous marl,0,1,0
market for calcareous marl,RER,calcareous marl,0,1,0
market for calcined clay,BR,calcined clay,0,1,0
market for calcined clay,RoW,calcined clay,0,1,0
market for calcined coke fines,CN,calcined coke fines,0,1,0
market for calcined petroleum coke,CN,calcined petroleum coke,0,1,0
market for calcium ammonium nitrate,CN,calcium ammonium nitrate,4,4,0
market for calcium ammonium nitrate,RoW,calcium ammonium nitrate,4,1,0
market for calcium ammonium nitrate,RER,calcium ammonium nitrate,0,1,0
market for calcium ammonium nitrate,RNA,calcium ammonium nitrate,4,1,0
market for calcium borates,GLO,calcium borates,0,1,0
"market for calcium carbide, technical grade",RoW,"calcium carbide, technical grade",4,4,0
"market for calcium carbide, technical grade",RER,"calcium carbide, technical grade",4,4,0
"market for calcium carbonate, precipitated",RoW,"calcium carbonate, precipitated",0,1,0
"market for calcium carbonate, precipitated",RER,"calcium carbonate, precipitated",0,1,0
market for calcium chloride,RoW,calcium chloride,0,1,0
market for calcium chloride,RER,calcium chloride,0,1,0
market for calcium nitrate,RoW,calcium nitrate,4,4,0
market for calcium nitrate,RER,calcium nitrate,0,1,0
"market for calendering, rigid sheets",GLO,"calendering, rigid sheets",0,1,0
market for canal,GLO,canal,4,4,0
"market for capacitor, auxilliaries and energy use",GLO,"capacitor, auxilliaries and energy use",4,4,0
"market for capacitor, electrolyte type, < 2cm height",GLO,"capacitor, electrolyte type, < 2cm height",4,4,0
"market for capacitor, electrolyte type, > 2cm height",GLO,"capacitor, electrolyte type, > 2cm height",4,4,0
"market for capacitor, film type, for through-hole mounting",GLO,"capacitor, film type, for through-hole mounting",4,4,0
"market for capacitor, for surface-mounting",GLO,"capacitor, for surface-mounting",4,4,0
"market for capacitor, tantalum-, for through-hole mounting",GLO,"capacitor, tantalum-, for through-hole mounting",4,4,0
market for captan,GLO,captan,4,4,0
market for carbon black,GLO,carbon black,4,4,0
"market for carbon dioxide, in chemical industry",GLO,"carbon dioxide, in chemical industry",0,1,0
"market for carbon dioxide, liquid",RoW,"carbon dioxide, liquid",0,1,0
"market for carbon dioxide, liquid",RER,"carbon dioxide, liquid",0,1,0
market for carbon disulfide,GLO,carbon disulfide,4,4,0
"market for carbon fibre reinforced plastic, injection moulded",GLO,"carbon fibre reinforced plastic, injection moulded",4,4,0
market for carbon monoxide,RoW,carbon monoxide,0,1,0
market for carbon monoxide,RER,carbon monoxide,0,1,0
market for carbon monoxide,US,carbon monoxide,0,1,0
market for carbon tetrachloride,RoW,carbon tetrachloride,0,1,0
market for carbon tetrachloride,RER,carbon tetrachloride,0,1,0
"market for carboxymethyl cellulose, powder",GLO,"carboxymethyl cellulose, powder",4,4,0
market for carrot,CH,carrot,0,1,0
market for carrot,RoW,carrot,0,1,0
"market for carrot seed, Swiss integrated production, at farm",GLO,"carrot seed, Swiss integrated production, at farm",0,1,0
"market for carrot seed, for sowing",GLO,"carrot seed, for sowing",0,1,0
"market for carrot, organic",CH,"carrot, organic",0,1,0
"market for carton board box production, with gravure printing",GLO,"carton board box production, with gravure printing",0,1,0
"market for carton board box production, with offset printing",GLO,"carton board box production, with offset printing",0,1,0
market for cashew,GLO,cashew,4,4,0
market for cast iron,GLO,cast iron,0,1,0
"market for cast iron removed by drilling, computer numerical controlled",GLO,"cast iron removed by drilling, computer numerical controlled",4,4,0
"market for cast iron removed by drilling, conventional",GLO,"cast iron removed by drilling, conventional",4,4,0
"market for cast iron removed by milling, average",GLO,"cast iron removed by milling, average",4,4,0
"market for cast iron removed by milling, dressing",GLO,"cast iron removed by milling, dressing",4,4,0
"market for cast iron removed by milling, large parts",GLO,"cast iron removed by milling, large parts",4,4,0
"market for cast iron removed by milling, small parts",GLO,"cast iron removed by milling, small parts",4,4,0
"market for cast iron removed by turning, average, computer numerical controlled",GLO,"cast iron removed by turning, average, computer numerical controlled",4,4,0
"market for cast iron removed by turning, average, conventional",GLO,"cast iron removed by turning, average, conventional",4,4,0
"market for cast iron removed by turning, primarily dressing, computer numerical controlled",GLO,"cast iron removed by turning, primarily dressing, computer numerical controlled",4,4,0
"market for cast iron removed by turning, primarily dressing, conventional",GLO,"cast iron removed by turning, primarily dressing, conventional",4,4,0
"market for cast iron removed by turning, primarily roughing, computer numerical controlled",GLO,"cast iron removed by turning, primarily roughing, computer numerical controlled",4,4,0
"market for cast iron removed by turning, primarily roughing, conventional",GLO,"cast iron removed by turning, primarily roughing, conventional",4,4,0
"market for casting, aluminium, lost-wax",GLO,"casting, aluminium, lost-wax",4,4,0
"market for casting, brass",GLO,"casting, brass",0,1,0
"market for casting, bronze",GLO,"casting, bronze",0,1,0
"market for casting, steel, lost-wax",GLO,"casting, steel, lost-wax",4,4,0
market for castor bean,GLO,castor bean,4,4,0
"market for catalytic converter, oxidation, 20 litre",GLO,"catalytic converter, oxidation, 20 litre",4,4,0
"market for catalytic converter, selective catalytic reduction, 200 litre",GLO,"catalytic converter, selective catalytic reduction, 200 litre",4,4,0
"market for catalytic converter, three-way, 19.1l",GLO,"catalytic converter, three-way, 19.1l",4,4,0
"market for catalytic converter, three-way, mini CHP plant",GLO,"catalytic converter, three-way, mini CHP plant",4,4,0
"market for cathode, LFP, for Li-ion battery",CN,"cathode, LFP, for Li-ion battery",4,4,0
"market for cathode, LFP, for Li-ion battery",RoW,"cathode, LFP, for Li-ion battery",3,7,0
"market for cathode, LiMn2O4, for Li-ion battery",GLO,"cathode, LiMn2O4, for Li-ion battery",4,4,0
"market for cathode, NCA, for Li-ion battery",CN,"cathode, NCA, for Li-ion battery",4,4,0
"market for cathode, NCA, for Li-ion battery",RoW,"cathode, NCA, for Li-ion battery",3,7,0
"market for cathode, NMC111, for Li-ion battery",CN,"cathode, NMC111, for Li-ion battery",4,4,0
"market for cathode, NMC111, for Li-ion battery",RoW,"cathode, NMC111, for Li-ion battery",3,7,0
"market for cathode, NMC532, for Li-ion battery",CN,"cathode, NMC532, for Li-ion battery",4,4,0
"market for cathode, NMC532, for Li-ion battery",RoW,"cathode, NMC532, for Li-ion battery",3,7,0
"market for cathode, NMC622, for Li-ion battery",CN,"cathode, NMC622, for Li-ion battery",4,4,0
"market for cathode, NMC622, for Li-ion battery",RoW,"cathode, NMC622, for Li-ion battery",3,7,0
"market for cathode, NMC811, for Li-ion battery",CN,"cathode, NMC811, for Li-ion battery",4,4,0
"market for cathode, NMC811, for Li-ion battery",RoW,"cathode, NMC811, for Li-ion battery",3,7,0
"market for cathode, for aluminium electrolysis",GLO,"cathode, for aluminium electrolysis",4,4,0
"market for cathode-ray tube, cathode ray tube display",GLO,"cathode-ray tube, cathode ray tube display",4,4,0
market for cationic resin,RoW,cationic resin,0,1,0
market for cationic resin,RER,cationic resin,0,1,0
"market for cattle for slaughtering, live weight",BR,"cattle for slaughtering, live weight",4,4,0
"market for cattle for slaughtering, live weight",RoW,"cattle for slaughtering, live weight",4,4,0
"market for cattle for slaughtering, live weight",ZA,"cattle for slaughtering, live weight",4,4,0
market for cauliflower,CH,cauliflower,0,1,0
market for cauliflower,RoW,cauliflower,0,1,0
"market for cauliflower, organic",CH,"cauliflower, organic",0,1,0
market for celery,GLO,celery,0,1,0
market for cellulose fibre,CH,cellulose fibre,0,1,0
market for cellulose fibre,RoW,cellulose fibre,0,1,0
market for cement cast plaster floor,GLO,cement cast plaster floor,0,1,0
market for cement factory,GLO,cement factory,3,7,0
market for cement mortar,CH,cement mortar,0,1,0
market for cement mortar,RoW,cement mortar,0,1,0
market for cement mortar,IN,cement mortar,0,1,0
market for cement plaster,RoW,cement plaster,4,4,0
market for cement plaster,IN,cement plaster,4,4,0
market for cement tile,GLO,cement tile,0,1,0
"market for cement, ART",CO,"cement, ART",0,1,0
"market for cement, CEM II/A",CA-QC,"cement, CEM II/A",0,1,0
"market for cement, CEM II/A",CH,"cement, CEM II/A",0,1,0
"market for cement, CEM II/A",Europe without Switzerland,"cement, CEM II/A",0,1,0
"market for cement, CEM II/A",RoW,"cement, CEM II/A",0,1,0
"market for cement, CEM II/A-L",TN,"cement, CEM II/A-L",0,1,0
"market for cement, CEM II/A-L",ZA,"cement, CEM II/A-L",0,1,0
"market for cement, CEM II/A-S",ZA,"cement, CEM II/A-S",0,1,0
"market for cement, CEM II/A-V",ZA,"cement, CEM II/A-V",0,1,0
"market for cement, CEM II/B",CH,"cement, CEM II/B",0,1,0
"market for cement, CEM II/B",Europe without Switzerland,"cement, CEM II/B",0,1,0
"market for cement, CEM II/B",RoW,"cement, CEM II/B",0,1,0
"market for cement, CEM II/B-L",ZA,"cement, CEM II/B-L",0,1,0
"market for cement, CEM II/B-S",ZA,"cement, CEM II/B-S",0,1,0
"market for cement, CEM II/B-V",ZA,"cement, CEM II/B-V",0,1,0
"market for cement, CEM III/A",Europe without Switzerland,"cement, CEM III/A",0,1,0
"market for cement, CEM III/A",RoW,"cement, CEM III/A",0,1,0
"market for cement, CEM III/A",ZA,"cement, CEM III/A",0,1,0
"market for cement, CEM III/B",CH,"cement, CEM III/B",0,1,0
"market for cement, CEM III/B",Europe without Switzerland,"cement, CEM III/B",0,1,0
