activity_name,geography,reference_product_name,reference_product_unit,reference_product_amount,cluster,is_anomaly,pca_x,pca_y
market for waste polypropylene,BE,waste polypropylene,kg,-1,4,False,0.02265377300868887,0.2286062572545844
market for waste polypropylene,BG,waste polypropylene,kg,-1,0,False,-0.058841280536051026,-0.45595616629712377
market for waste polypropylene,BR,waste polypropylene,kg,-1,0,False,-0.06812095838821387,-0.5339268307818219
market for waste polypropylene,CH,waste polypropylene,kg,-1,4,False,0.022617612418913073,0.2283028523690171
market for waste polypropylene,CO,waste polypropylene,kg,-1,0,False,-0.06514860027697082,-0.5089526049695741
market for waste polypropylene,CY,waste polypropylene,kg,-1,0,False,-0.07313982258986829,-0.5760967080952585
market for waste polypropylene,CZ,waste polypropylene,kg,-1,0,False,-0.0313167872905727,-0.2247043869472534
market for waste polypropylene,DE,waste polypropylene,kg,-1,4,False,0.022980998218197886,0.2313539261128709
market for waste polypropylene,DK,waste polypropylene,kg,-1,4,False,0.022302075871605355,0.22565343647987757
market for waste polypropylene,EE,waste polypropylene,kg,-1,0,False,0.0029584534440309784,0.0632100502706449
market for waste polypropylene,ES,waste polypropylene,kg,-1,0,False,-0.04010417461447995,-0.2985252642555411
market for waste polypropylene,FI,waste polypropylene,kg,-1,4,False,0.020758091596870545,0.21268906976921037
market for waste polypropylene,FR,waste polypropylene,kg,-1,0,False,0.0014366841236243212,0.05043122139646938
market for waste polypropylene,GB,waste polypropylene,kg,-1,0,False,0.0037151341550612175,0.06956725992312711
market for waste polypropylene,GR,waste polypropylene,kg,-1,0,False,-0.07765426032562783,-0.6140204236495904
market for waste polypropylene,HR,waste polypropylene,kg,-1,0,False,-0.07199621168105338,-0.5664856857806512
market for waste polypropylene,HU,waste polypropylene,kg,-1,0,False,-0.03584156500444018,-0.26271588862157913
market for waste polypropylene,IE,waste polypropylene,kg,-1,0,False,-0.01180209475003464,-0.060768060852792585
market for waste polypropylene,IN,waste polypropylene,kg,-1,0,False,-0.02773817403899888,-0.19465563922389298
market for waste polypropylene,IS,waste polypropylene,kg,-1,0,False,-0.060351750832508606,-0.46864630449683375
market for waste polypropylene,IT,waste polypropylene,kg,-1,0,False,-0.01269391155031722,-0.06825698039509977
market for waste polypropylene,LT,waste polypropylene,kg,-1,0,False,-0.021585835204906093,-0.14295274845195066
market for waste polypropylene,LU,waste polypropylene,kg,-1,0,False,0.005570645470666116,0.08514837579158345
market for waste polypropylene,LV,waste polypropylene,kg,-1,0,False,-0.07372681737615462,-0.5810221358072748
market for waste polypropylene,ME,waste polypropylene,kg,-1,0,False,-0.06249286743280336,-0.486639002834825
market for waste polypropylene,MK,waste polypropylene,kg,-1,0,False,-0.05806638572591696,-0.449448271163625
market for waste polypropylene,MT,waste polypropylene,kg,-1,0,False,-0.07121167460701418,-0.5598956420588979
market for waste polypropylene,NL,waste polypropylene,kg,-1,4,False,0.021894857196734382,0.22223394520615006
market for waste polypropylene,NO,waste polypropylene,kg,-1,4,False,0.019617770528734254,0.20311346690218277
market for waste polypropylene,PE,waste polypropylene,kg,-1,0,False,-0.0625827662270562,-0.48739421768498564
market for waste polypropylene,PL,waste polypropylene,kg,-1,0,False,-0.02806507002640335,-0.19738471707600758
market for waste polypropylene,PT,waste polypropylene,kg,-1,0,False,-0.02769911160381022,-0.19430625037362062
market for waste polypropylene,RO,waste polypropylene,kg,-1,0,False,-0.05124598294227607,-0.3921433408927399
market for waste polypropylene,RS,waste polypropylene,kg,-1,0,False,-0.057515610878084066,-0.4448205894675761
market for waste polypropylene,RoW,waste polypropylene,kg,-1,0,False,-0.03855908950935584,-0.2855528973716417
market for waste polypropylene,SE,waste polypropylene,kg,-1,4,False,0.022708451479077543,0.22906550034679782
market for waste polypropylene,SI,waste polypropylene,kg,-1,0,False,0.005647414319753713,0.08579504743466611
market for waste polypropylene,SK,waste polypropylene,kg,-1,0,False,-0.046384297806503855,-0.35129271049135896
market for waste polypropylene,XK,waste polypropylene,kg,-1,0,False,-0.041352060587797675,-0.30902211414499126
market for waste polypropylene,ZA,waste polypropylene,kg,-1,0,False,-0.06800350772467482,-0.5329403495686785
"market for waste polypropylene, for recycling, unsorted",RER,"waste polypropylene, for recycling, unsorted",kg,1,0,False,-0.09412503832197892,-0.7524086531107413
"market for waste polypropylene, packaging, for recycling, unsorted",RER,"waste polypropylene, packaging, for recycling, unsorted",kg,1,0,False,-0.09412503832197892,-0.7524086531107413
"treatment of waste polyethylene/polypropylene, recycling",RER,"polyethylene/polypropylene, pellets, recycled",kg,1,0,False,-0.006282576002536366,-0.014407736613383335
market group for waste polypropylene,Europe without Switzerland,waste polypropylene,kg,-1,0,False,-0.003484048515080325,0.009100223772220032
market for waste polystyrene,AL,waste polystyrene,kg,-1,0,False,-0.04926555775166736,-0.3755063942003226
market for waste polystyrene,AT,waste polystyrene,kg,-1,4,False,0.029627845104190715,0.2871590018823563
market for waste polystyrene,BA,waste polystyrene,kg,-1,0,False,-0.05191073971446567,-0.39773194368585263
market for waste polystyrene,BE,waste polystyrene,kg,-1,4,False,0.032079942026308,0.307744798746919
market for waste polystyrene,BG,waste polystyrene,kg,-1,0,False,-0.05290330964841184,-0.40606877963611576
market for waste polystyrene,BR,waste polystyrene,kg,-1,0,False,-0.0635083075202584,-0.49517342462166425
market for waste polystyrene,CH,waste polystyrene,kg,-1,4,False,0.03210884699570406,0.30798765606319556
market for waste polystyrene,CO,waste polystyrene,kg,-1,0,False,-0.06020827654815414,-0.4674462700602656
market for waste polystyrene,CY,waste polystyrene,kg,-1,0,False,-0.06915850600941753,-0.5426475424460163
market for waste polystyrene,CZ,waste polystyrene,kg,-1,0,False,-0.022858440458237077,-0.15365066940184346
market for waste polystyrene,DE,waste polystyrene,kg,-1,4,False,0.03243530624379482,0.3107282112522203
market for waste polystyrene,DK,waste polystyrene,kg,-1,4,False,0.031782656088937065,0.3052492555820766
market for waste polystyrene,EE,waste polystyrene,kg,-1,4,False,0.01253771072389302,0.14365705420116714
market for waste polystyrene,ES,waste polystyrene,kg,-1,0,False,-0.032408224560645224,-0.2338723035919625
market for waste polystyrene,FI,waste polystyrene,kg,-1,4,False,0.030234489747807645,0.2922519670821015
market for waste polystyrene,FR,waste polystyrene,kg,-1,4,False,0.011004197721779744,0.1307810685172869
market for waste polystyrene,GB,waste polystyrene,kg,-1,4,False,0.013302956543094394,0.15008550295014794
market for waste polystyrene,GR,waste polystyrene,kg,-1,0,False,-0.07448693562480431,-0.5874088621470105
market for waste polystyrene,HR,waste polystyrene,kg,-1,0,False,-0.06809327945338368,-0.5336948268915807
market for waste polystyrene,HU,waste polystyrene,kg,-1,0,False,-0.02771825751836683,-0.19447449003219794
market for waste polystyrene,IE,waste polystyrene,kg,-1,0,False,-0.002486471329500011,0.017476761566650623
market for waste polystyrene,IN,waste polystyrene,kg,-1,0,False,-0.019444433695429197,-0.12498508532833186
market for waste polystyrene,IS,waste polystyrene,kg,-1,0,False,-0.05465141344333109,-0.4207552978050591
market for waste polystyrene,IT,waste polystyrene,kg,-1,0,False,-0.003410171147181872,0.00972076175011635
market for waste polystyrene,LT,waste polystyrene,kg,-1,0,False,-0.012707900964462655,-0.06837830081101165
market for waste polystyrene,LU,waste polystyrene,kg,-1,4,False,0.01517717800803119,0.16582154060189852
market for waste polystyrene,LV,waste polystyrene,kg,-1,0,False,-0.0700198625452219,-0.5498767881344002
market for waste polystyrene,ME,waste polystyrene,kg,-1,0,False,-0.057176810162167566,-0.44197601165260997
market for waste polystyrene,MK,waste polystyrene,kg,-1,0,False,-0.05222687697219512,-0.40038791866667495
market for waste polystyrene,MT,waste polystyrene,kg,-1,0,False,-0.06706152070129598,-0.5250280283937296
market for waste polystyrene,NL,waste polystyrene,kg,-1,4,False,0.03136973827988218,0.3017824764211892
market for waste polystyrene,NO,waste polystyrene,kg,-1,4,False,0.029105800766309902,0.28277550893470216
market for waste polystyrene,PE,waste polystyrene,kg,-1,0,False,-0.05731296072390788,-0.44311980864954154
market for waste polystyrene,PL,waste polystyrene,kg,-1,0,False,-0.01947530817633852,-0.12522777378151198
market for waste polystyrene,PT,waste polystyrene,kg,-1,0,False,-0.019077129289346663,-0.12187856097510745
market for waste polystyrene,RO,waste polystyrene,kg,-1,0,False,-0.04464394649739412,-0.33667749714335876
market for waste polystyrene,RS,waste polystyrene,kg,-1,0,False,-0.05161216332118734,-0.39522308114637156
market for waste polystyrene,RoW,waste polystyrene,kg,-1,0,False,-0.030783033045705004,-0.22022768177024224
market for waste polystyrene,SE,waste polystyrene,kg,-1,4,False,0.03216663822200544,0.30847274321248286
market for waste polystyrene,SI,waste polystyrene,kg,-1,4,False,0.015245774236601001,0.16639986936298137
market for waste polystyrene,SK,waste polystyrene,kg,-1,0,False,-0.03914035357361731,-0.29043592024335846
market for waste polystyrene,XK,waste polystyrene,kg,-1,0,False,-0.0339133575919426,-0.24652953137798675
market for waste polystyrene,ZA,waste polystyrene,kg,-1,0,False,-0.06342449576246849,-0.4944696293696668
"market for waste polystyrene isolation, flame-retardant",CH,"waste polystyrene isolation, flame-retardant",kg,-1,4,False,0.0322850796032333,0.30946720913469017
"market for waste polystyrene isolation, flame-retardant",Europe without Switzerland,"waste polystyrene isolation, flame-retardant",kg,-1,4,False,0.03250226033119663,0.31129027051533587
"market for waste polystyrene isolation, flame-retardant",RoW,"waste polystyrene isolation, flame-retardant",kg,-1,4,False,0.03250226033119663,0.31129027051533587
"market for waste polystyrene, for recycling, unsorted",RER,"waste polystyrene, for recycling, unsorted",kg,1,0,False,-0.09412503832197892,-0.7524086531107413
market for waste polyurethane,AL,waste polyurethane,kg,-1,0,False,-0.057413668922842234,-0.4439612145477269
market for waste polyurethane,AT,waste polyurethane,kg,-1,4,False,0.021686452517618533,0.22048666158896027
market for waste polyurethane,BA,waste polyurethane,kg,-1,0,False,-0.060609111534596735,-0.4708112508256006
market for waste polyurethane,BE,waste polyurethane,kg,-1,4,False,0.024223274708715627,0.24178679641830866
market for waste polyurethane,BG,waste polyurethane,kg,-1,0,False,-0.06019708333750259,-0.46734594873050467
market for waste polyurethane,BR,waste polyurethane,kg,-1,0,False,-0.07013037967615304,-0.5508091082295765
market for waste polyurethane,CH,waste polyurethane,kg,-1,4,False,0.023754305356022416,0.23784962848649857
market for waste polyurethane,CO,waste polyurethane,kg,-1,0,False,-0.06750016696408878,-0.5287096502100196
market for waste polyurethane,CY,waste polyurethane,kg,-1,0,False,-0.07501363249519404,-0.5918397126407756
market for waste polyurethane,CZ,waste polyurethane,kg,-1,0,False,-0.030986327125794563,-0.22192605923429543
market for waste polyurethane,DE,waste polyurethane,kg,-1,4,False,0.02455870893176061,0.24460333008402607
market for waste polyurethane,DK,waste polyurethane,kg,-1,4,False,0.02388084447986174,0.2389118605371384
market for waste polyurethane,EE,waste polyurethane,kg,-1,0,False,0.004139307234832,0.07312971259392985
market for waste polyurethane,ES,waste polyurethane,kg,-1,0,False,-0.039756393739573286,-0.29560172901071535
market for waste polyurethane,FI,waste polyurethane,kg,-1,4,False,0.022325160927002756,0.22584955619982341
market for waste polyurethane,FR,waste polyurethane,kg,-1,0,False,0.0028713334758346384,0.062482522385020674
market for waste polyurethane,GB,waste polyurethane,kg,-1,0,False,0.0051746366056384776,0.08182702949064184
market for waste polyurethane,GR,waste polyurethane,kg,-1,0,False,-0.07868453966665678,-0.6226764713049417
market for waste polyurethane,HR,waste polyurethane,kg,-1,0,False,-0.07374544040612169,-0.5811820492145349
market for waste polyurethane,HU,waste polyurethane,kg,-1,0,False,-0.035673458130493274,-0.2613017344955955
market for waste polyurethane,IE,waste polyurethane,kg,-1,0,False,-0.010869582963737285,-0.05293323491412919
market for waste polyurethane,IN,waste polyurethane,kg,-1,0,False,-0.03190198551961678,-0.22963466564253712
market for waste polyurethane,IS,waste polyurethane,kg,-1,0,False,-0.06131422807841727,-0.47673128840987244
market for waste polyurethane,IT,waste polyurethane,kg,-1,0,False,-0.011457715405307786,-0.05787128597685282
market for waste polyurethane,LT,waste polyurethane,kg,-1,0,False,-0.020785465977726406,-0.13622753560173892
market for waste polyurethane,LU,waste polyurethane,kg,-1,0,False,0.006950674013496309,0.09674073922692915
market for waste polyurethane,LV,waste polyurethane,kg,-1,0,False,-0.07528610235818507,-0.5941230512477824
market for waste polyurethane,ME,waste polyurethane,kg,-1,0,False,-0.06503484941176671,-0.5079958507999052
market for waste polyurethane,MK,waste polyurethane,kg,-1,0,False,-0.06087768402236867,-0.47306768215427425
market for waste polyurethane,MT,waste polyurethane,kg,-1,0,False,-0.07302955729832306,-0.5751686193787496
market for waste polyurethane,NL,waste polyurethane,kg,-1,4,False,0.02346263845235265,0.23540021697855415
market for waste polyurethane,NO,waste polyurethane,kg,-1,4,False,0.021159818147971937,0.21606412503198036
market for waste polyurethane,PE,waste polyurethane,kg,-1,0,False,-0.06510134736097598,-0.5085544579494948
market for waste polyurethane,PL,waste polyurethane,kg,-1,0,False,-0.02784304386008585,-0.19551779423491997
market for waste polyurethane,PT,waste polyurethane,kg,-1,0,False,-0.026800975047616707,-0.18675960914656653
market for waste polyurethane,RO,waste polyurethane,kg,-1,0,False,-0.0540617411025001,-0.4157997405909096
market for waste polyurethane,RS,waste polyurethane,kg,-1,0,False,-0.06036011597751741,-0.4687189887287887
market for waste polyurethane,RoW,waste polyurethane,kg,-1,0,False,-0.040158379585225855,-0.2989874876082828
market for waste polyurethane,SE,waste polyurethane,kg,-1,4,False,0.02428520814553506,0.24230694838192132
market for waste polyurethane,SI,waste polyurethane,kg,-1,0,False,0.007061469229322137,0.09767290844678832
market for waste polyurethane,SK,waste polyurethane,kg,-1,0,False,-0.046744050314464186,-0.3543132192372285
market for waste polyurethane,XK,waste polyurethane,kg,-1,0,False,-0.04502125527710324,-0.33984795054279376
market for waste polyurethane,ZA,waste polyurethane,kg,-1,0,False,-0.07017368452816113,-0.5511733662420953
market for waste polyurethane foam,CH,waste polyurethane foam,kg,-1,4,False,0.024121799889851366,0.24093532775586873
market for waste polyurethane foam,RoW,waste polyurethane foam,kg,-1,0,False,-0.03994440353413166,-0.2971896627813177
market for waste polyurethane seal,GLO,waste polyurethane seal,kg,-1,0,False,-0.04073372498637353,-0.3038206258960439
market for waste polyvinylchloride,AL,waste polyvinylchloride,kg,-1,0,False,-0.06591559914220949,-0.5153918669842489
market for waste polyvinylchloride,AT,waste polyvinylchloride,kg,-1,0,False,0.010179301468105252,0.12385236370761596
market for waste polyvinylchloride,BA,waste polyvinylchloride,kg,-1,0,False,-0.06922794280418809,-0.5432247677737986
market for waste polyvinylchloride,BE,waste polyvinylchloride,kg,-1,4,False,0.012808498950909008,0.1459315077213687
market for waste polyvinylchloride,BG,waste polyvinylchloride,kg,-1,0,False,-0.06795581153345424,-0.5325325027645006
market for waste polyvinylchloride,BR,waste polyvinylchloride,kg,-1,0,False,-0.076551359827092,-0.6047565676738248
market for waste polyvinylchloride,CH,waste polyvinylchloride,kg,-1,0,False,0.010389531894093211,0.1256193234015754
market for waste polyvinylchloride,CO,waste polyvinylchloride,kg,-1,0,False,-0.07455620375969318,-0.58799295096315
market for waste polyvinylchloride,CY,waste polyvinylchloride,kg,-1,0,False,-0.08055382070527527,-0.6383866077974689
market for waste polyvinylchloride,CZ,waste polyvinylchloride,kg,-1,0,False,-0.04121584342377532,-0.3078647132358378
market for waste polyvinylchloride,DE,waste polyvinylchloride,kg,-1,4,False,0.013099403960408523,0.14837451996749268
market for waste polyvinylchloride,DK,waste polyvinylchloride,kg,-1,4,False,0.012391727200923852,0.1424317949830477
market for waste polyvinylchloride,EE,waste polyvinylchloride,kg,-1,0,False,-0.007521201883503343,-0.024810606052373504
market for waste polyvinylchloride,ES,waste polyvinylchloride,kg,-1,0,False,-0.048950308788673846,-0.37284366678668174
market for waste polyvinylchloride,FI,waste polyvinylchloride,kg,-1,4,False,0.01085972350056263,0.12956637193782297
market for waste polyvinylchloride,FR,waste polyvinylchloride,kg,-1,0,False,-0.008567058802313024,-0.0335934897744559
market for waste polyvinylchloride,GB,waste polyvinylchloride,kg,-1,0,False,-0.0063035943974527565,-0.014581648981159797
market for waste polyvinylchloride,GR,waste polyvinylchloride,kg,-1,0,False,-0.08309072895224216,-0.6596974976908179
market for waste polyvinylchloride,HR,waste polyvinylchloride,kg,-1,0,False,-0.07920809905659386,-0.6270779964649025
market for waste polyvinylchloride,HU,waste polyvinylchloride,kg,-1,0,False,-0.04556103414521739,-0.34436983698419926
market for waste polyvinylchloride,IE,waste polyvinylchloride,kg,-1,0,False,-0.022140521952972024,-0.1476121852974275
market for waste polyvinylchloride,IN,waste polyvinylchloride,kg,-1,0,False,-0.04536267722264857,-0.342719923449436
market for waste polyvinylchloride,IS,waste polyvinylchloride,kg,-1,0,False,-0.06851198238957697,-0.5372045526909128
market for waste polyvinylchloride,IT,waste polyvinylchloride,kg,-1,0,False,-0.02247647025042886,-0.15043249854958843
market for waste polyvinylchloride,LT,waste polyvinylchloride,kg,-1,0,False,-0.03144305293709588,-0.22575939119433852
market for waste polyvinylchloride,LU,waste polyvinylchloride,kg,-1,0,False,-0.004614067912772274,-0.00039233849242651156
market for waste polyvinylchloride,LV,waste polyvinylchloride,kg,-1,0,False,-0.08056947558523739,-0.638514187858188
market for waste polyvinylchloride,ME,waste polyvinylchloride,kg,-1,0,False,-0.0727085499766179,-0.5724687790225557
market for waste polyvinylchloride,MK,waste polyvinylchloride,kg,-1,0,False,-0.06944205913173343,-0.5450237166123928
market for waste polyvinylchloride,MT,waste polyvinylchloride,kg,-1,0,False,-0.07875034709163146,-0.6232328669825979
market for waste polyvinylchloride,NL,waste polyvinylchloride,kg,-1,4,False,0.011982606939556278,0.1389959704652473
market for waste polyvinylchloride,NO,waste polyvinylchloride,kg,-1,0,False,0.009679503507030672,0.11965469657911079
market for waste polyvinylchloride,PE,waste polyvinylchloride,kg,-1,0,False,-0.07269926058048602,-0.5723906169058335
market for waste polyvinylchloride,PL,waste polyvinylchloride,kg,-1,0,False,-0.03843052875942676,-0.28446357839137937
market for waste polyvinylchloride,PT,waste polyvinylchloride,kg,-1,0,False,-0.0370097321287375,-0.2725239066138594
market for waste polyvinylchloride,RO,waste polyvinylchloride,kg,-1,0,False,-0.06372193514821642,-0.49696213362898756
market for waste polyvinylchloride,RS,waste polyvinylchloride,kg,-1,0,False,-0.06903569102641717,-0.5416093289706029
market for waste polyvinylchloride,RoW,waste polyvinylchloride,kg,-1,0,False,-0.05073613505960645,-0.38785506153406446
market for waste polyvinylchloride,SE,waste polyvinylchloride,kg,-1,4,False,0.01282361367485118,0.14605855132193388
market for waste polyvinylchloride,SI,waste polyvinylchloride,kg,-1,0,False,-0.004492144775768062,0.0006328076596065959
market for waste polyvinylchloride,SK,waste polyvinylchloride,kg,-1,0,False,-0.0556581492493964,-0.42920480665805927
market for waste polyvinylchloride,XK,waste polyvinylchloride,kg,-1,0,False,-0.05658242921669189,-0.4369798268267173
market for waste polyvinylchloride,ZA,waste polyvinylchloride,kg,-1,0,False,-0.07664843968163267,-0.605572571364103
market for waste polyvinylchloride product,CH,waste polyvinylchloride product,kg,-1,0,False,0.010389531894093142,0.1256193234015748
market for waste polyvinylchloride product,Europe without Switzerland,waste polyvinylchloride product,kg,-1,0,False,-0.013704929972861846,-0.07675134890567094
market for waste polyvinylchloride product,RoW,waste polyvinylchloride product,kg,-1,0,False,-0.05097679891361645,-0.3898770388736534
"market for waste polyvinylchloride, for recycling, unsorted",RER,"waste polyvinylchloride, for recycling, unsorted",kg,1,0,False,-0.09412503832197892,-0.7524086531107413
market for waste polyvinylfluoride,CH,waste polyvinylfluoride,kg,-1,4,False,0.015501873891608956,0.16855257143294117
market for waste polyvinylfluoride,RoW,waste polyvinylfluoride,kg,-1,4,False,0.017118206948217918,0.18212463144715402
market for waste preparation facility,GLO,waste preparation facility,unit,1,3,True,1.3310433561610202,5.925428204160525
market for waste refinery gas,GLO,waste refinery gas,MJ,-1,0,False,-0.08884059290037169,-0.7080040195762715
market for waste reinforced concrete,CH,waste reinforced concrete,kg,-1,0,False,-0.09389377607734625,-0.7504654293220321
market for waste reinforced concrete,Europe without Switzerland,waste reinforced concrete,kg,-1,0,False,-0.09311847358421244,-0.7439507902583989
market for waste reinforced concrete,RoW,waste reinforced concrete,kg,-1,0,False,-0.09319255473395972,-0.7445732781606028
market for waste reinforced plasterboard,GLO,waste reinforced plasterboard,kg,-1,0,False,-0.0929267691185389,-0.7424482012003437
market for waste reinforcement steel,CH,waste reinforcement steel,kg,-1,0,False,-0.08748999554231346,-0.6966564487705618
market for waste reinforcement steel,RoW,waste reinforcement steel,kg,-1,0,False,-0.08676827639366835,-0.6905921612025377
"market for waste rubber, unspecified",CH,"waste rubber, unspecified",kg,-1,4,False,0.03186234180271622,0.3059181660340498
"market for waste rubber, unspecified",Europe without Switzerland,"waste rubber, unspecified",kg,-1,4,False,0.03212685032845646,0.30813858151130263
"market for waste rubber, unspecified",RoW,"waste rubber, unspecified",kg,-1,4,False,0.03215205970610238,0.3083501296307569
"market for waste sealing sheet, polyethylene",CH,"waste sealing sheet, polyethylene",kg,-1,4,False,0.023355911349353203,0.23450188889162227
"market for waste sealing sheet, polyethylene",RoW,"waste sealing sheet, polyethylene",kg,-1,4,False,0.02363369615061253,0.23683408001453196
"market for waste sealing sheet, polyvinylchloride",CH,"waste sealing sheet, polyvinylchloride",kg,-1,0,False,0.009438259940412955,0.11763218080090293
"market for waste sealing sheet, polyvinylchloride",RoW,"waste sealing sheet, polyvinylchloride",kg,-1,4,False,0.011036888739002685,0.13105630551827963
market for waste sink from recycling of HDPE,RER,waste sink from recycling of HDPE,kg,-1,0,False,-0.05528009516321086,-0.426021015699426
market for waste steel,CH,waste steel,kg,-1,0,False,-0.09420195650965336,-0.7530550932938104
market for waste steel,Europe without Switzerland,waste steel,kg,-1,0,False,-0.093354719327722,-0.7459359459904232
market for waste steel,RoW,waste steel,kg,-1,0,False,-0.09330718841037942,-0.7455365725719042
"market for waste textile, soiled",CH,"waste textile, soiled",kg,-1,0,False,-0.0358119338561487,-0.2624498838495036
"market for waste textile, soiled",RoW,"waste textile, soiled",kg,-1,0,False,-0.03367621062252578,-0.2445079405398668
market for waste tin sheet,CH,waste tin sheet,kg,-1,0,False,-0.09353708243608407,-0.7474683921737977
market for waste tin sheet,EC,waste tin sheet,kg,-1,0,False,-0.09267265982610873,-0.7402048135676237
market for waste tin sheet,RoW,waste tin sheet,kg,-1,0,False,-0.0917951489547364,-0.7328314137038595
market for waste tin sheet,PE,waste tin sheet,kg,-1,0,False,-0.09262774509629022,-0.739827405332325
"market for waste vapour barrier, flame-retarded",CH,"waste vapour barrier, flame-retarded",kg,-1,4,False,0.02812346103707307,0.27452951188918456
"market for waste vapour barrier, flame-retarded",RoW,"waste vapour barrier, flame-retarded",kg,-1,4,False,0.028492215112722465,0.2776251969301177
market for waste wire plastic,CH,waste wire plastic,kg,-1,4,False,0.0150488822561931,0.16474771728215
market for waste wire plastic,RoW,waste wire plastic,kg,-1,4,False,0.01670325950344042,0.17863884027887286
"market for waste wood pole, chrome preserved",CH,"waste wood pole, chrome preserved",kg,-1,0,False,-0.09341919576467853,-0.746477660767506
"market for waste wood pole, chrome preserved",RoW,"waste wood pole, chrome preserved",kg,-1,0,False,-0.09212362880935236,-0.7355913484971854
"market for waste wood, post-consumer",RoW,"waste wood, post-consumer",kg,1,0,False,-0.0912087685806902,-0.7279040820708537
"market for waste wood, post-consumer",RER,"waste wood, post-consumer",kg,1,0,False,-0.09432975618485577,-0.75412884803839
"market for waste wood, untreated",AL,"waste wood, untreated",kg,-1,0,False,-0.09353911572806535,-0.7475394198533697
"market for waste wood, untreated",AT,"waste wood, untreated",kg,-1,0,False,-0.09264198819099997,-0.7399490254720682
"market for waste wood, untreated",BA,"waste wood, untreated",kg,-1,0,False,-0.09358581683117706,-0.7479332338866844
"market for waste wood, untreated",BE,"waste wood, untreated",kg,-1,0,False,-0.09119790842392334,-0.727813287569198
"market for waste wood, untreated",BG,"waste wood, untreated",kg,-1,0,False,-0.09423095856219078,-0.7533520266645564
"market for waste wood, untreated",BR,"waste wood, untreated",kg,-1,0,False,-0.0937986936789525,-0.749721656616675
"market for waste wood, untreated",CH,"waste wood, untreated",kg,-1,0,False,-0.09349495707813628,-0.7471147254359488
"market for waste wood, untreated",CO,"waste wood, untreated",kg,-1,0,False,-0.09338384204315218,-0.7462350994464353
"market for waste wood, untreated",CY,"waste wood, untreated",kg,-1,0,False,-0.09447505991883132,-0.7554055481383245
"market for waste wood, untreated",CZ,"waste wood, untreated",kg,-1,0,False,-0.09365007175503252,-0.7484602840859574
"market for waste wood, untreated",DE,"waste wood, untreated",kg,-1,0,False,-0.0924315414302559,-0.7381788205246864
"market for waste wood, untreated",DK,"waste wood, untreated",kg,-1,0,False,-0.09292310431548761,-0.7423096631378049
"market for waste wood, untreated",EE,"waste wood, untreated",kg,-1,0,False,-0.0928475060872524,-0.7416902919445874
"market for waste wood, untreated",ES,"waste wood, untreated",kg,-1,0,False,-0.09230118731433994,-0.7371150305170977
"market for waste wood, untreated",FI,"waste wood, untreated",kg,-1,0,False,-0.09183758796380592,-0.7331894149232367
"market for waste wood, untreated",FR,"waste wood, untreated",kg,-1,0,False,-0.0924995331730149,-0.7387608658694469
"market for waste wood, untreated",GB,"waste wood, untreated",kg,-1,0,False,-0.09254569106728977,-0.7391477878837819
"market for waste wood, untreated",GR,"waste wood, untreated",kg,-1,0,False,-0.09400663583255747,-0.7514427523757277
"market for waste wood, untreated",HR,"waste wood, untreated",kg,-1,0,False,-0.09292921738155654,-0.7424088855976221
"market for waste wood, untreated",HU,"waste wood, untreated",kg,-1,0,False,-0.09348323561997819,-0.74705283695684
"market for waste wood, untreated",IE,"waste wood, untreated",kg,-1,0,False,-0.0930196950903241,-0.7431425520717937
"market for waste wood, untreated",IN,"waste wood, untreated",kg,-1,0,False,-0.09279881073731759,-0.7413281187480351
"market for waste wood, untreated",IS,"waste wood, untreated",kg,-1,0,False,-0.09359134714707613,-0.7479762688745749
"market for waste wood, untreated",IT,"waste wood, untreated",kg,-1,0,False,-0.0926247139883483,-0.7398176261381941
"market for waste wood, untreated",LT,"waste wood, untreated",kg,-1,0,False,-0.09203206669683524,-0.734845480808645
"market for waste wood, untreated",LU,"waste wood, untreated",kg,-1,0,False,-0.09280847129980295,-0.741365052419594
"market for waste wood, untreated",LV,"waste wood, untreated",kg,-1,0,False,-0.09356528288837522,-0.7477381826579653
"market for waste wood, untreated",ME,"waste wood, untreated",kg,-1,0,False,-0.09365333310369128,-0.7484994434222431
"market for waste wood, untreated",MK,"waste wood, untreated",kg,-1,0,False,-0.0936006190214795,-0.7480572695197973
"market for waste wood, untreated",MT,"waste wood, untreated",kg,-1,0,False,-0.0936457853371154,-0.7484370443277072
"market for waste wood, untreated",NL,"waste wood, untreated",kg,-1,0,False,-0.09245757654219278,-0.7383992154038158
"market for waste wood, untreated",NO,"waste wood, untreated",kg,-1,0,False,-0.09165843932516525,-0.7316871686246954
"market for waste wood, untreated",PE,"waste wood, untreated",kg,-1,0,False,-0.09339232340481059,-0.7463058166750308
"market for waste wood, untreated",PL,"waste wood, untreated",kg,-1,0,False,-0.09316131554188557,-0.744341761162164
"market for waste wood, untreated",PT,"waste wood, untreated",kg,-1,0,False,-0.09280795533696973,-0.7413615512025927
"market for waste wood, untreated",RO,"waste wood, untreated",kg,-1,0,False,-0.09371093826536857,-0.7489800576088306
"market for waste wood, untreated",RS,"waste wood, untreated",kg,-1,0,False,-0.09361957900427337,-0.7482160175763221
"market for waste wood, untreated",RoW,"waste wood, untreated",kg,-1,0,False,-0.0931485188598376,-0.7442540243715691
"market for waste wood, untreated",SE,"waste wood, untreated",kg,-1,0,False,-0.09238560765656487,-0.7377930255118643
