activity_name,geography,reference_product_name,iso_forest_anomaly,lof_anomaly
"treatment of pollutant from rail ballast, residual material landfill",RoW,pollutant from rail ballast,False,False
"treatment of poultry manure, drying, pelleting",CH,"poultry manure, dried",False,False
"treatment of poultry manure, drying, pelleting",RoW,"poultry manure, dried",False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",RoW,gold,False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",RoW,palladium,False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",RoW,silver,False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",SE,gold,False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",SE,palladium,False,False
"treatment of precious metal from electronics scrap, in anode slime, precious metal extraction",SE,silver,False,False
"treatment of rainwater mineral oil storage, wastewater treatment",CH,rainwater mineral oil storage,False,False
"treatment of rainwater mineral oil storage, wastewater treatment",Europe without Switzerland,rainwater mineral oil storage,False,False
"treatment of rainwater mineral oil storage, wastewater treatment",RoW,rainwater mineral oil storage,False,False
"treatment of raw sewage sludge, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of raw sewage sludge, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of raw sewage sludge, municipal incineration",GLO,raw sewage sludge,False,False
"treatment of raw sewage sludge, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of raw sewage sludge, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of raw sewage sludge, municipal incineration FAE",CH,raw sewage sludge,False,False
"treatment of redmud from bauxite digestion, residual material landfill",CN,redmud from bauxite digestion,False,False
"treatment of redmud from bauxite digestion, residual material landfill",RoW,redmud from bauxite digestion,False,False
"treatment of redmud from bauxite digestion, residual material landfill",RER,redmud from bauxite digestion,False,False
"treatment of refinery sludge, hazardous waste incineration",CH,refinery sludge,False,False
"treatment of refinery sludge, hazardous waste incineration",Europe without Switzerland,refinery sludge,False,False
"treatment of refinery sludge, hazardous waste incineration",RoW,refinery sludge,False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",CH,"electricity, medium voltage",False,False
"natural gas production, high pressure, vehicle grade",RoW,"natural gas, high pressure, vehicle grade",False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",CH,refinery sludge,False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",Europe without Switzerland,"electricity, medium voltage",False,False
"natural gas, high pressure, import from NG",BE,"natural gas, high pressure",False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",Europe without Switzerland,refinery sludge,False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",RoW,"electricity, medium voltage",False,False
"natural gas, high pressure, import from NG",NL,"natural gas, high pressure",False,False
"treatment of refinery sludge, hazardous waste incineration, with energy recovery",RoW,refinery sludge,False,False
"treatment of refinery sludge, landfarming",CH,refinery sludge,False,False
"treatment of refinery sludge, landfarming",Europe without Switzerland,refinery sludge,False,False
"treatment of refinery sludge, landfarming",RoW,refinery sludge,False,False
"treatment of refinery sludge, sanitary landfill",CH,"electricity, medium voltage",False,False
"natural gas, high pressure, import from NG",RoE,"natural gas, high pressure",False,False
"treatment of refinery sludge, sanitary landfill",CH,refinery sludge,False,False
"treatment of refinery sludge, sanitary landfill",Europe without Switzerland,"electricity, medium voltage",False,False
"evaporation of natural gas, import from NG",IT,"natural gas, high pressure",False,False
"treatment of refinery sludge, sanitary landfill",Europe without Switzerland,refinery sludge,False,False
"treatment of refinery sludge, sanitary landfill",RoW,"electricity, medium voltage",False,False
"evaporation of natural gas, import from DZ",RoW,"natural gas, high pressure",False,False
"treatment of refinery sludge, sanitary landfill",RoW,refinery sludge,False,False
"treatment of refractory spent pot liner from Al electrolysis, residual material landfill",CA,refractory spent pot liner from Al electrolysis,False,False
"treatment of refractory spent pot liner from Al electrolysis, residual material landfill",CN,refractory spent pot liner from Al electrolysis,False,False
"treatment of refractory spent pot liner from Al electrolysis, residual material landfill",RoW,refractory spent pot liner from Al electrolysis,False,False
"treatment of refractory spent pot liner from Al electrolysis, residual material landfill",RER,refractory spent pot liner from Al electrolysis,False,False
"treatment of residue from Na-dichromate production, residual material landfill",RoW,residue from Na-dichromate production,False,False
"treatment of residue from Na-dichromate production, residual material landfill",RER,residue from Na-dichromate production,False,False
"treatment of residue from TiO2 production, chloride process, residual material landfill",RoW,"residue from TiO2 production, chloride process",False,False
"treatment of residue from TiO2 production, chloride process, residual material landfill",RER,"residue from TiO2 production, chloride process",False,False
"treatment of residue from TiO2 production, sulfate process, residual material landfill",RoW,"residue from TiO2 production, sulfate process",False,False
"treatment of residue from TiO2 production, sulfate process, residual material landfill",RER,"residue from TiO2 production, sulfate process",False,False
"treatment of residue from cooling tower, sanitary landfill",CH,"electricity, medium voltage",False,False
"evaporation of natural gas, import from ID",RoW,"natural gas, high pressure",False,False
"treatment of residue from cooling tower, sanitary landfill",CH,residue from cooling tower,False,False
"treatment of residue from cooling tower, sanitary landfill",RoW,"electricity, medium voltage",False,False
"evaporation of natural gas, import from RU",ES,"natural gas, high pressure",False,False
"treatment of residue from cooling tower, sanitary landfill",RoW,residue from cooling tower,False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration",GLO,"residue from mechanical treatment, IT accessory",False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, IT accessory, municipal incineration FAE",CH,"residue from mechanical treatment, IT accessory",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",GLO,"residue from mechanical treatment, cathode ray tube display",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration FAE",CH,"residue from mechanical treatment, cathode ray tube display",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration",GLO,"residue from mechanical treatment, desktop computer",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, desktop computer, municipal incineration FAE",CH,"residue from mechanical treatment, desktop computer",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration",GLO,"residue from mechanical treatment, industrial device",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, industrial device, municipal incineration FAE",CH,"residue from mechanical treatment, industrial device",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration",GLO,"residue from mechanical treatment, laptop computer",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laptop computer, municipal incineration FAE",CH,"residue from mechanical treatment, laptop computer",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration",GLO,"residue from mechanical treatment, laser printer",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, laser printer, municipal incineration FAE",CH,"residue from mechanical treatment, laser printer",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",GLO,"residue from mechanical treatment, liquid crystal display",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration FAE",CH,"residue from mechanical treatment, liquid crystal display",False,False
"market for weaving, synthetic fibre",GLO,"weaving, synthetic fibre",False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration",GLO,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration",GLO,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration",GLO,residue from shredder fraction from manual dismantling,False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residue from shredder fraction from manual dismantling, municipal incineration FAE",CH,residue from shredder fraction from manual dismantling,False,False
"treatment of residues from sorting of waste plastic, municipal incineration",RER,"electricity, for reuse in municipal waste incineration only",False,False
"treatment of residues from sorting of waste plastic, municipal incineration",RER,"heat, for reuse in municipal waste incineration only",False,False
"treatment of residues from sorting of waste plastic, municipal incineration",RER,residues from sorting of waste plastic,False,False
"treatment of residues, MSWI, LDPE in waste fresh milk carton (chilled), post-industrial, residual material landfill",RER,"residues, MSWI, LDPE in waste fresh milk carton (chilled), post-industrial",False,False
"treatment of residues, MSWI, LDPE/Alu in waste UHT milk carton (ambient), post-industrial, residual material landfill",RER,"residues, MSWI, LDPE/Alu in waste UHT milk carton (ambient), post-industrial",False,False
"treatment of residues, MSWI, LDPE/Alu in waste juice carton (ambient), post-industrial, residual material landfill",RER,"residues, MSWI, LDPE/Alu in waste juice carton (ambient), post-industrial",False,False
"treatment of residues, MSWI, aluminium in car shredder residue, residual material landfill",GLO,"residues, MSWI, aluminium in car shredder residue",False,False
"treatment of residues, MSWI, biowaste, residual material landfill",GLO,"residues, MSWI, biowaste",False,False
"treatment of residues, MSWI, cake from recycling of waste plastic, WEEE, residual material landfill",RER,"residues, MSWI, cake from recycling of waste plastic, WEEE",False,False
"treatment of residues, MSWI-WWT-SLF, cake from sorting of waste plastic, residual material landfill",RER,"residues, MSWI-WWT-SLF, cake from sorting of waste plastic",False,False
"treatment of residues, MSWI, copper in car shredder residue, residual material landfill",GLO,"residues, MSWI, copper in car shredder residue",False,False
"treatment of residues, MSWI, digester sludge, residual material landfill",GLO,"residues, MSWI, digester sludge",False,False
"treatment of residues, MSWI, lead in car shredder residue, residual material landfill",GLO,"residues, MSWI, lead in car shredder residue",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",AT,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",BE,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",BG,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",CA,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",CY,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",CZ,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",DE,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",DK,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",EE,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",ES,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",FI,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",FR,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",GB,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",GR,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",HR,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",HU,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",IE,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",IS,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",IT,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",JP,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",KR,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",LT,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",LU,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",LV,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",MT,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",NL,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",NO,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",PL,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",PT,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",RO,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",RU,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",RoW,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",SE,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",SI,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",SK,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",TR,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, municipal solid waste, residual material landfill",TW,"residues, MSWI, municipal solid waste",False,False
"treatment of residues, MSWI, raw sewage sludge, residual material landfill",GLO,"residues, MSWI, raw sewage sludge",False,False
"treatment of residues, MSWI, residue from mechanical treatment, CRT display, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, CRT display",False,False
"treatment of residues, MSWI, residue from mechanical treatment, IT accessory, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, IT accessory",False,False
"treatment of residues, MSWI, residue from mechanical treatment, LCD, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, LCD",False,False
"treatment of residues, MSWI, residue from mechanical treatment, desktop computer, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, desktop computer",False,False
"treatment of residues, MSWI, residue from mechanical treatment, industrial device, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, industrial device",False,False
"treatment of residues, MSWI, residue from mechanical treatment, laptop computer, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, laptop computer",False,False
"treatment of residues, MSWI, residue from mechanical treatment, laser printer, residual material landfill",GLO,"residues, MSWI, residue from mechanical treatment, laser printer",False,False
"treatment of residues, MSWI, residue from shredder fraction from manual dismantling, residual material landfill",GLO,"residues, MSWI, residue from shredder fraction from manual dismantling",False,False
"treatment of residues, MSWI, cake from sorting of waste plastic, residual material landfill",RER,"residues, MSWI, cake from sorting of waste plastic",False,False
"treatment of residues, MSWI, sieving machine sludge from recycling of HDPE, residual material landfill",RER,"residues, MSWI, sieving machine sludge from recycling of HDPE",False,False
"treatment of residues, MSWI, spent anion exchange resin from potable water production, residual material landfill",GLO,"residues, MSWI, spent anion exchange resin from potable water production",False,False
"treatment of residues, MSWI, spent cation exchange resin from potable water production, residual material landfill",GLO,"residues, MSWI, spent cation exchange resin from potable water production",False,False
"treatment of residues, MSWI, steel in car shredder residue, residual material landfill",GLO,"residues, MSWI, steel in car shredder residue",False,False
"treatment of residues, MSWI, used LCD module, residual material landfill",GLO,"residues, MSWI, used LCD module",False,False
"treatment of residues, MSWI, waste bitumen sheet, residual material landfill",GLO,"residues, MSWI, waste bitumen sheet",False,False
"treatment of residues, MSWI, waste building wood, chrome preserved, residual material landfill",GLO,"residues, MSWI, waste building wood, chrome preserved",False,False
"treatment of residues, MSWI, waste cement-fibre slab, dismantled, residual material landfill",GLO,"residues, MSWI, waste cement-fibre slab, dismantled",False,False
"treatment of residues, MSWI, waste emulsion paint, residual material landfill",Europe without Switzerland,"residues, MSWI, waste emulsion paint",False,False
"treatment of residues, MSWI, waste emulsion paint, residual material landfill",RoW,"residues, MSWI, waste emulsion paint",False,False
"treatment of residues, MSWI, waste expanded polystyrene, residual material landfill",GLO,"residues, MSWI, waste expanded polystyrene",False,False
"treatment of residues, MSWI, waste graphical paper, residual material landfill",GLO,"residues, MSWI, waste graphical paper",False,False
"treatment of residues, MSWI, waste newspaper, residual material landfill",GLO,"residues, MSWI, waste newspaper",False,False
"treatment of residues, MSWI, waste packaging paper, residual material landfill",GLO,"residues, MSWI, waste packaging paper",False,False
"treatment of residues, MSWI, waste paint, residual material landfill",Europe without Switzerland,"residues, MSWI, waste paint",False,False
"treatment of residues, MSWI, waste paint, residual material landfill",RoW,"residues, MSWI, waste paint",False,False
"treatment of residues, MSWI, waste paperboard, residual material landfill",GLO,"residues, MSWI, waste paperboard",False,False
"treatment of residues, MSWI, waste plastic, WEEE, dust, residual material landfill",RER,"residues, MSWI, waste plastic, WEEE, dust",False,False
"treatment of residues, MSWI, waste plastic, consumer electronics, residual material landfill",GLO,"residues, MSWI, waste plastic, consumer electronics",False,False
"treatment of residues, MSWI, waste plastic, industrial electronics, residual material landfill",GLO,"residues, MSWI, waste plastic, industrial electronics",False,False
"treatment of residues, MSWI, waste plastic, mixture, residual material landfill",GB,"residues, MSWI, waste plastic, mixture",False,False
"treatment of residues, MSWI, waste plastic, mixture, residual material landfill",RoW,"residues, MSWI, waste plastic, mixture",False,False
"treatment of residues, MSWI, waste polyethylene terephthalate, dust, residual material landfill",RER,"residues, MSWI, waste polyethylene terephthalate, dust",False,False
"treatment of residues, MSWI, waste polyethylene terephthalate, residual material landfill",GLO,"residues, MSWI, waste polyethylene terephthalate",False,False
"treatment of residues, MSWI, waste polyethylene, residual material landfill",GLO,"residues, MSWI, waste polyethylene",False,False
"treatment of residues, MSWI, waste polypropylene, residual material landfill",GLO,"residues, MSWI, waste polypropylene",False,False
"treatment of residues, MSWI, waste polystyrene, residual material landfill",GLO,"residues, MSWI, waste polystyrene",False,False
"treatment of residues, MSWI, waste polyurethane, residual material landfill",GLO,"residues, MSWI, waste polyurethane",False,False
"treatment of residues, MSWI, waste polyvinylchloride, residual material landfill",GLO,"residues, MSWI, waste polyvinylchloride",False,False
"treatment of residues, MSWI, waste polyvinylfluoride, residual material landfill",GLO,"residues, MSWI, waste polyvinylfluoride",False,False
"treatment of residues, MSWI, waste rubber, unspecified, residual material landfill",Europe without Switzerland,"residues, MSWI, waste rubber, unspecified",False,False
"treatment of residues, MSWI, waste rubber, unspecified, residual material landfill",RoW,"residues, MSWI, waste rubber, unspecified",False,False
"treatment of residues, MSWI, waste sealing sheet, polyethylene, residual material landfill",GLO,"residues, MSWI, waste sealing sheet, polyethylene",False,False
"treatment of residues, MSWI, waste sealing sheet, polyvinylchloride, residual material landfill",GLO,"residues, MSWI, waste sealing sheet, polyvinylchloride",False,False
"treatment of residues, MSWI, waste sink from recycling of HDPE, residual material landfill",RER,"residues, MSWI, waste sink from recycling of HDPE",False,False
"treatment of residues, MSWI, waste textile, soiled, residual material landfill",GLO,"residues, MSWI, waste textile, soiled",False,False
"treatment of residues, MSWI, waste tin sheet, residual material landfill",GLO,"residues, MSWI, waste tin sheet",False,False
"treatment of residues, MSWI, waste vapour barrier, flame-retarded, residual material landfill",GLO,"residues, MSWI, waste vapour barrier, flame-retarded",False,False
"treatment of residues, MSWI, waste wire plastic, residual material landfill",GLO,"residues, MSWI, waste wire plastic",False,False
"treatment of residues, MSWI, waste wood pole, chrome preserved, residual material landfill",GLO,"residues, MSWI, waste wood pole, chrome preserved",False,False
"treatment of residues, MSWI, waste wood, untreated, residual material landfill",GLO,"residues, MSWI, waste wood, untreated",False,False
"treatment of residues, MSWI, zinc in car shredder residue, residual material landfill",GLO,"residues, MSWI, zinc in car shredder residue",False,False
"treatment of residues, MSWI-WWT, WW from CRT production, residual material landfill",GLO,"residues, MSWI-WWT, WW from CRT production",False,False
"treatment of residues, MSWI-WWT, WW from GGBFS production, residual material landfill",RoW,"residues, MSWI-WWT, WW from GGBFS production",False,True
"treatment of residues, MSWI-WWT, WW from GGBFS production, residual material landfill",US,"residues, MSWI-WWT, WW from GGBFS production",False,False
"treatment of residues, MSWI-WWT, WW from LCD backlight production, residual material landfill",GLO,"residues, MSWI-WWT, WW from LCD backlight production",False,False
"treatment of residues, MSWI-WWT, WW from LCD production, residual material landfill",GLO,"residues, MSWI-WWT, WW from LCD production",False,False
"treatment of residues, MSWI-WWT, WW from PET pelletising, residual material landfill",RER,"residues, MSWI-WWT, WW from PET pelletising",False,False
"treatment of residues, MSWI-WWT, WW from PV cell production, residual material landfill",GLO,"residues, MSWI-WWT, WW from PV cell production",False,False
"treatment of residues, MSWI-WWT, WW from ammonium paratungstate production, residual material landfill",CN,"residues, MSWI-WWT, WW from ammonium paratungstate production",False,False
"treatment of residues, MSWI-WWT, WW from ammonium paratungstate production, residual material landfill",RoW,"residues, MSWI-WWT, WW from ammonium paratungstate production",False,False
"treatment of residues, MSWI-WWT, WW from black chrome coating, residual material landfill",GLO,"residues, MSWI-WWT, WW from black chrome coating",False,False
"treatment of residues, MSWI-WWT, WW from ceramic production, residual material landfill",GLO,"residues, MSWI-WWT, WW from ceramic production",False,False
"treatment of residues, MSWI-WWT, WW from concrete production, residual material landfill",GLO,"residues, MSWI-WWT, WW from concrete production",False,False
"treatment of residues, MSWI-WWT, WW from glass production, residual material landfill",GLO,"residues, MSWI-WWT, WW from glass production",False,False
"treatment of residues, MSWI-WWT, WW from grass refinery, residual material landfill",GLO,"residues, MSWI-WWT, WW from grass refinery",False,False
"treatment of residues, MSWI-WWT, WW from hard fibreboard production, residual material landfill",RoW,"residues, MSWI-WWT, WW from hard fibreboard production",False,False
"treatment of residues, MSWI-WWT, WW from hard fibreboard production, residual material landfill",RER,"residues, MSWI-WWT, WW from hard fibreboard production",False,False
"treatment of residues, MSWI-WWT, WW from liquid crystal production, residual material landfill",GLO,"residues, MSWI-WWT, WW from liquid crystal production",False,False
"treatment of residues, MSWI-WWT, WW from maize starch production, residual material landfill",GLO,"residues, MSWI-WWT, WW from maize starch production",False,False
"treatment of residues, MSWI-WWT, WW from medium density board production, residual material landfill",RoW,"residues, MSWI-WWT, WW from medium density board production",False,False
"treatment of residues, MSWI-WWT, WW from medium density board production, residual material landfill",RER,"residues, MSWI-WWT, WW from medium density board production",False,False
"treatment of residues, MSWI-WWT, WW from particle board production, residual material landfill",RoW,"residues, MSWI-WWT, WW from particle board production",False,False
"treatment of residues, MSWI-WWT, WW from particle board production, residual material landfill",RER,"residues, MSWI-WWT, WW from particle board production",False,False
"treatment of residues, MSWI-WWT, WW from pig iron production, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT, WW from pig iron production",False,False
"treatment of residues, MSWI-WWT, WW from pig iron production, residual material landfill",RoW,"residues, MSWI-WWT, WW from pig iron production",False,False
"treatment of residues, MSWI-WWT, WW from plywood production, residual material landfill",GLO,"residues, MSWI-WWT, WW from plywood production",False,False
"treatment of residues, MSWI-WWT, WW from polyester recycling, residual material landfill",CN-ZJ,"residues, MSWI-WWT, WW from polyester recycling",False,False
"treatment of residues, MSWI-WWT, WW from potato starch production, residual material landfill",GLO,"residues, MSWI-WWT, WW from potato starch production",False,False
"treatment of residues, MSWI-WWT, WW from recycling of waste PET, residual material landfill",RER,"residues, MSWI-WWT, WW from recycling of waste PET",False,False
"treatment of residues, MSWI-WWT, WW from recycling of waste PP, residual material landfill",RER,"residues, MSWI-WWT, WW from recycling of waste PP",False,False
"treatment of residues, MSWI-WWT, WW from soft fibreboard production, residual material landfill",GLO,"residues, MSWI-WWT, WW from soft fibreboard production",False,False
"treatment of residues, MSWI-WWT, WW from textile production, residual material landfill",RoW,"residues, MSWI-WWT, WW from textile production",False,False
"treatment of residues, MSWI-WWT, WW from textile production, residual material landfill",RER,"residues, MSWI-WWT, WW from textile production",False,False
"treatment of residues, MSWI-WWT, WW from tube collector production, residual material landfill",GLO,"residues, MSWI-WWT, WW from tube collector production",False,False
"treatment of residues, MSWI-WWT, WW from vegetable oil refinery, residual material landfill",GLO,"residues, MSWI-WWT, WW from vegetable oil refinery",False,False
"treatment of residues, MSWI-WWT, WW from wafer fabrication, residual material landfill",GLO,"residues, MSWI-WWT, WW from wafer fabrication",False,False
"treatment of residues, MSWI-WWT, WW, average, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT, WW, average",False,False
"treatment of residues, MSWI-WWT, WW, average, residual material landfill",RoW,"residues, MSWI-WWT, WW, average",False,False
"treatment of residues, MSWI-WWT, condensate from light oil boiler, residual material landfill",GLO,"residues, MSWI-WWT, condensate from light oil boiler",False,False
"treatment of residues, MSWI-WWT, heat carrier liquid, 40% C3H8O2, residual material landfill",GLO,"residues, MSWI-WWT, heat carrier liquid, 40% C3H8O2",False,False
"treatment of residues, MSWI-WWT, rainwater mineral oil storage, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT, rainwater mineral oil storage",False,False
